index,critic_score,user_score,rating,year
13893,,6.9,M,2014.0
13896,,,T,2010.0
13902,44.0,5.8,T,2006.0
13904,,0.0,E,2015.0
13905,,,E,2010.0
13906,,,T,2008.0
13908,57.0,8.0,M,2005.0
13909,78.0,7.5,M,2016.0
13910,53.0,,E10+,2007.0
13911,,,,2017.0
13912,,,E10+,2010.0
13913,78.0,9.2,E,2005.0
13915,,7.3,M,2016.0
13916,,,E,2009.0
13918,,8.1,M,2016.0
13923,86.0,8.8,E10+,2009.0
13927,,,E,2010.0
13928,,6.6,E,2015.0
13932,70.0,7.7,T,2006.0
13933,,,E,2010.0
13934,,,E,2007.0
13936,,,T,2009.0
13939,,,E,2010.0
13943,69.0,7.6,E,2014.0
13948,50.0,3.0,E,2002.0
13949,,,E,2008.0
13951,41.0,,M,2000.0
13955,77.0,7.5,E,2002.0
13958,,3.8,E,2015.0
13960,94.0,8.8,T,2000.0
13961,,,E10+,2011.0
13965,,,,2016.0
13966,73.0,7.2,T,2014.0
13970,38.0,,E,2002.0
13971,94.0,9.4,M,1998.0
13974,58.0,,T,2005.0
13979,77.0,8.5,T,2002.0
13982,,1.6,E,2016.0
13985,77.0,8.0,T,2015.0
13986,44.0,,T,2002.0
13989,77.0,7.5,E,2002.0
13990,,,E,2010.0
13992,77.0,8.3,T,2006.0
13994,,,E,2009.0
13997,61.0,6.7,T,2014.0
13998,,7.0,E,2005.0
14005,,,E,2008.0
14013,69.0,,T,2002.0
14023,56.0,,E,2006.0
14031,70.0,6.1,E10+,2005.0
14032,63.0,,E,2005.0
14038,65.0,8.6,T,2014.0
14050,42.0,,T,2002.0
14053,70.0,7.7,E,2003.0
14055,56.0,,E10+,2005.0
14056,86.0,8.7,E,2015.0
14058,51.0,,M,2005.0
14060,64.0,5.9,T,2007.0
14062,65.0,,E,2002.0
14063,71.0,8.7,E,2007.0
14064,77.0,5.5,E,2006.0
14067,57.0,6.2,E,2007.0
14069,67.0,,E,2003.0
14071,61.0,4.5,E,2009.0
14073,58.0,,E,2004.0
14074,,,E,2010.0
14075,36.0,4.6,M,2004.0
14076,65.0,,T,2005.0
14078,,,E,2008.0
14079,,,,2016.0
14080,26.0,3.8,T,2001.0
14084,,,E,2007.0
14090,,,,2016.0
14092,,,E,2010.0
14094,74.0,8.0,E,2001.0
14098,,6.3,E,2016.0
14099,,,T,2009.0
14101,,,E,2009.0
14106,,,E,2009.0
14109,83.0,9.0,,
14110,53.0,,E,2007.0
14111,69.0,8.2,E,2008.0
14113,,,E10+,2009.0
14114,,,E,2006.0
14116,70.0,,E,2003.0
14117,50.0,7.4,E10+,2006.0
14118,88.0,8.9,T,2008.0
14120,44.0,7.1,T,2003.0
14121,,,E,2007.0
14129,,,E,2007.0
14130,46.0,8.0,E10+,2011.0
14135,,,,2012.0
14136,73.0,7.5,T,2008.0
14137,40.0,5.2,E10+,2013.0
14139,,7.6,M,2014.0
14140,77.0,8.5,T,2015.0
14143,53.0,,E10+,2006.0
14144,,,T,2009.0
14147,55.0,5.5,E,2011.0
14148,54.0,,E,2001.0
14152,,,,2016.0
14153,50.0,,E,2009.0
14155,54.0,6.2,T,2016.0
14158,,,T,2010.0
14160,98.0,7.5,M,2008.0
14161,76.0,6.8,E,2005.0
14167,59.0,7.8,E,2004.0
14169,75.0,7.6,,2013.0
14172,88.0,6.9,E10+,2008.0
14175,,,E10+,2011.0
14176,58.0,,E,2002.0
14178,,,T,2005.0
14180,53.0,4.0,,2011.0
14185,68.0,5.1,T,2016.0
14187,,,T,2012.0
14188,68.0,,T,2006.0
14189,77.0,,T,2006.0
14192,59.0,,T,2016.0
14193,70.0,7.0,E,2007.0
14194,,8.7,E,1998.0
14197,59.0,,E,2002.0
14198,,,T,2005.0
14199,,,E,2007.0
14200,60.0,7.0,T,2003.0
14205,60.0,6.8,E10+,2006.0
14209,77.0,8.1,T,2008.0
14210,75.0,,E,2004.0
14213,64.0,7.8,T,2002.0
14215,59.0,,E,2003.0
14216,,,E10+,2008.0
14217,,,E,
14218,68.0,,E,2001.0
14221,34.0,5.5,T,2016.0
14223,,,E,2011.0
14234,56.0,7.3,E10+,2008.0
14238,,8.8,T,2005.0
14242,,,E,2005.0
14247,69.0,9.0,E,2006.0
14252,,,T,2010.0
14253,56.0,,T,2003.0
14254,65.0,,E,2008.0
14256,,,E,2009.0
14260,96.0,8.8,M,2001.0
14261,69.0,3.5,E,2011.0
14266,,,E,2008.0
14267,,,E,2015.0
14268,77.0,8.3,,2009.0
14270,63.0,6.8,,2011.0
14275,71.0,7.2,,2014.0
14277,,,E,2008.0
14281,,,E,2010.0
14282,,,T,2011.0
14285,75.0,6.5,,
14286,,,E,2009.0
14287,,,E,2011.0
14288,63.0,8.6,T,2006.0
14291,83.0,7.9,M,2006.0
14294,,,,2016.0
14297,68.0,6.8,,2007.0
14298,90.0,8.7,E,2003.0
14299,,,E,2011.0
14300,71.0,8.0,T,2004.0
14301,,,T,2015.0
14303,,,E,2009.0
14304,80.0,8.1,M,2013.0
14305,,7.0,E,2011.0
14307,44.0,6.7,T,2008.0
14309,,,E,2011.0
14311,68.0,8.1,E,2001.0
14313,71.0,7.6,E,2014.0
14316,84.0,8.0,E10+,2012.0
14317,77.0,6.6,E,2010.0
14319,,5.4,M,2005.0
14320,,,E10+,2010.0
14323,54.0,,E,2008.0
14325,55.0,,E,2016.0
14329,71.0,7.1,T,2012.0
14331,75.0,,E,2002.0
14334,60.0,8.0,E,2014.0
14336,42.0,2.8,E10+,2007.0
14337,86.0,8.0,E,2016.0
14338,48.0,5.0,E,2003.0
14341,70.0,8.8,,
14343,63.0,8.8,T,2007.0
14345,73.0,7.5,E10+,2016.0
14347,71.0,7.5,E10+,2007.0
14348,34.0,1.7,E,2006.0
14349,,6.7,T,2006.0
14350,64.0,,E10+,2008.0
14352,,,T,2005.0
14353,,,E,2013.0
14354,,8.6,,2014.0
14355,55.0,,T,2004.0
14356,,,,2016.0
14361,,,,2009.0
14362,,,E,2015.0
14363,61.0,,E,2007.0
14366,67.0,,E10+,2009.0
14368,,,,2017.0
14370,,,E,2012.0
14371,,,E,2008.0
14372,67.0,8.9,E10+,2006.0
14376,,,T,2007.0
14377,86.0,8.2,,2014.0
14379,,,E,2011.0
14381,68.0,2.9,M,2011.0
14382,68.0,8.2,E,2013.0
14384,,,E10+,2005.0
14389,60.0,,E,2007.0
14390,,,T,2010.0
14391,,,E,2010.0
14392,40.0,,E,2007.0
14402,65.0,7.8,,2009.0
14403,60.0,,E,2009.0
14406,78.0,8.9,M,2013.0
14407,,,E,2009.0
14409,,,E10+,2011.0
14413,,,E10+,2007.0
14414,,,,2017.0
14416,48.0,,E,2008.0
14418,71.0,8.3,T,2014.0
14420,,8.0,E,2015.0
14422,,5.9,T,2014.0
14423,48.0,7.5,T,2010.0
14424,,7.7,M,2015.0
14427,,,E,2010.0
14431,89.0,8.7,,2012.0
14432,67.0,6.7,T,2015.0
14433,64.0,,M,2003.0
14436,,7.8,T,2012.0
14443,,,E,2003.0
14444,35.0,,E,2004.0
14451,48.0,3.3,E,2008.0
14452,,10.0,T,
14453,,,E,2010.0
14457,61.0,,T,2006.0
14458,,,E,2011.0
14460,76.0,,E10+,2007.0
14461,,3.7,E,2015.0
14463,59.0,8.6,M,2006.0
14464,,7.8,T,2009.0
14465,87.0,8.3,T,2011.0
14466,63.0,,T,2002.0
14468,48.0,8.1,T,2011.0
14469,64.0,,E,2002.0
14471,77.0,8.3,T,2001.0
14475,65.0,,,
14477,48.0,,E,2008.0
14479,,,E10+,2009.0
14481,77.0,8.1,T,2008.0
14482,,,E,2011.0
14484,,,T,2010.0
14486,22.0,1.2,T,2013.0
14490,,0.0,,2014.0
14493,,,E,2010.0
14496,76.0,7.8,E10+,2010.0
14501,47.0,,T,2008.0
14504,76.0,8.5,E,2010.0
15089,,,E,2006.0
15091,48.0,6.8,M,2009.0
15093,,,E,2011.0
15095,63.0,5.6,T,2005.0
15096,71.0,10.0,E,2002.0
15098,59.0,5.2,E,2002.0
15102,71.0,8.7,T,2001.0
15104,66.0,,T,2010.0
15106,63.0,,T,2004.0
15109,73.0,7.0,E10+,2007.0
15113,,,E,2007.0
15118,,7.0,E,2015.0
15119,67.0,7.3,T,2009.0
15122,,8.7,E,1999.0
15123,70.0,,E,2008.0
15129,,,T,2016.0
15138,,,E,2011.0
15139,70.0,8.7,E,2007.0
15141,,,E10+,2008.0
15142,,,E,2016.0
15145,67.0,8.4,T,2005.0
15147,62.0,8.4,,
15148,,,M,2016.0
15150,,,,2010.0
15151,73.0,,E,2002.0
15152,,,E,2011.0
15153,39.0,5.6,M,2009.0
15155,78.0,7.0,E10+,2007.0
15157,32.0,5.0,E,2008.0
15161,,8.3,E,2004.0
15166,25.0,4.3,E,2007.0
15172,61.0,8.0,T,2004.0
15173,67.0,,E,2000.0
15174,75.0,6.9,E,2005.0
15179,49.0,,T,2002.0
15183,69.0,6.8,T,2006.0
15187,,,E,2009.0
15190,,,E,2011.0
15191,86.0,8.8,E10+,2009.0
15195,72.0,7.7,M,2010.0
15196,61.0,,E,2006.0
15202,,,,2015.0
15205,58.0,,T,2006.0
15212,62.0,5.3,T,2000.0
15213,31.0,4.3,E,2002.0
15214,67.0,,E10+,2009.0
15217,,0.6,E,2008.0
15218,,,E,2007.0
15224,67.0,8.0,T,2003.0
15226,66.0,8.3,T,2006.0
15227,,,,2016.0
15231,,5.5,E,2013.0
15238,,,E,2007.0
15240,,,E,2011.0
15242,,4.3,E,2015.0
15243,71.0,,E,2003.0
15245,,,E10+,2006.0
15247,62.0,,T,2006.0
15251,38.0,,T,2002.0
15257,82.0,8.2,T,2007.0
15258,,,E,2009.0
15260,69.0,3.5,E,2011.0
15262,,,E,2006.0
15263,,8.0,E,2003.0
15267,,,E10+,2009.0
15270,,,E,2010.0
15273,,,M,2016.0
15279,76.0,7.9,M,2010.0
15281,61.0,7.0,E,2008.0
15282,65.0,8.6,M,2002.0
15286,,,E,2010.0
15287,,,E,2010.0
15288,,8.3,E,2009.0
15289,75.0,8.4,,2011.0
15290,,,E,2009.0
15292,60.0,,E10+,2009.0
15294,,,E,2014.0
15309,72.0,8.7,T,2008.0
15310,57.0,,E,2004.0
15315,72.0,8.0,E10+,2012.0
15318,,6.3,T,2011.0
15320,74.0,7.3,E,2001.0
15323,61.0,7.0,E,2008.0
15326,,,E,2009.0
15327,,,E,2011.0
15330,63.0,,E10+,2010.0
15332,63.0,,T,2009.0
15334,61.0,6.7,E,2011.0
15335,68.0,,T,2004.0
15338,69.0,6.9,E,2012.0
15341,,,E,2011.0
15342,,,E,2003.0
15348,50.0,,T,2002.0
15349,58.0,6.6,M,2012.0
15350,71.0,8.7,T,2006.0
15358,67.0,,T,2007.0
15360,,,T,2004.0
15362,81.0,7.7,T,2010.0
15364,,,,2016.0
15366,83.0,8.1,,
15371,68.0,8.0,M,2016.0
15373,85.0,7.1,T,2003.0
15374,59.0,6.7,E,2008.0
15376,,8.2,,2015.0
15380,,,E,2002.0
15383,,6.0,,2016.0
15386,41.0,1.8,E,2003.0
15392,,8.2,T,2005.0
15394,,,E10+,2010.0
15395,62.0,,T,2006.0
15396,83.0,6.8,T,2013.0
15397,,,E,2007.0
15398,77.0,8.1,T,2008.0
15401,,,,2016.0
15404,,,E,2009.0
15408,67.0,,E,2003.0
15409,66.0,7.9,M,2003.0
15412,,,T,2007.0
15413,65.0,6.3,,2011.0
15415,78.0,,E,2002.0
15420,64.0,,E10+,2008.0
15422,,8.9,M,2009.0
15426,,8.0,E10+,2011.0
15427,72.0,9.0,E10+,2005.0
15431,72.0,7.0,T,2010.0
15433,62.0,,E,2002.0
15434,39.0,,E10+,2008.0
15438,47.0,,T,2008.0
15448,69.0,,E,2001.0
15450,,,E,2003.0
15452,,,,2016.0
15454,,,E,2010.0
15455,46.0,,E,2010.0
15458,74.0,8.3,E,2001.0
15460,61.0,8.0,M,2008.0
15464,71.0,8.7,E,2007.0
15465,,,E,2011.0
15467,76.0,7.5,M,2016.0
15468,92.0,8.6,T,1999.0
15473,21.0,0.7,T,2013.0
15474,,,E,2010.0
15476,,6.4,T,2009.0
15478,86.0,9.2,M,1999.0
15481,43.0,,,
15484,67.0,6.5,,2012.0
15486,,5.1,T,2016.0
15492,69.0,7.3,T,2011.0
15497,86.0,7.7,T,2015.0
15501,68.0,,E,2002.0
15511,,,E,2008.0
15513,,,E,2008.0
15514,,,,2011.0
15515,,0.0,,2014.0
15518,,,T,2006.0
15523,51.0,,T,2004.0
15524,78.0,8.3,T,2011.0
15525,,,E,2008.0
15530,79.0,8.7,T,2015.0
15531,38.0,,E10+,2007.0
15534,,,E,2011.0
15535,66.0,,T,2010.0
15537,,10.0,E,
15540,77.0,,E,2002.0
15543,83.0,8.7,M,2015.0
15544,30.0,,E,2008.0
15552,,,,2017.0
15557,73.0,7.2,E,2009.0
15563,,,M,2016.0
15564,,,E,2007.0
15566,,,E,2009.0
15568,58.0,5.4,T,2009.0
15569,71.0,7.7,T,2007.0
15573,78.0,8.7,T,2010.0
15574,70.0,,E,2002.0
15575,57.0,,E10+,2005.0
15579,59.0,,E,2003.0
15581,,10.0,T,1995.0
15583,68.0,,E,2002.0
15584,87.0,10.0,E,2006.0
15586,,4.1,T,2006.0
15587,,,E,2009.0
15592,50.0,4.7,,
15597,76.0,7.7,E10+,2014.0
15598,72.0,8.3,T,2007.0
15599,87.0,7.1,E,2015.0
15606,,,E,2011.0
15608,,,E,2006.0
15614,64.0,6.7,E,2008.0
15617,71.0,9.0,E,2003.0
15622,76.0,,E,2006.0
15623,,,E,2010.0
15628,63.0,8.5,E,2004.0
15635,72.0,,E,2002.0
15636,67.0,8.9,E10+,2006.0
15637,,,E,2008.0
15644,67.0,8.9,E10+,2006.0
15648,,,E,2009.0
15654,49.0,7.5,E,2008.0
15659,62.0,6.2,T,2007.0
15661,73.0,8.0,M,2008.0
15665,,,E,2004.0
15667,76.0,6.9,E,2012.0
15671,,,E10+,2009.0
15672,54.0,,E,2006.0
15673,46.0,6.7,T,2005.0
15675,,7.4,T,2006.0
15677,12.0,2.9,T,2005.0
15680,,3.2,T,2011.0
15681,51.0,7.4,T,2005.0
15684,39.0,,E,2009.0
15686,64.0,,E10+,2008.0
15688,54.0,,M,2010.0
15691,,,E,2010.0
15693,57.0,,E,2002.0
15694,69.0,8.1,E,2006.0
15696,76.0,7.6,M,2010.0
15698,67.0,8.5,T,2008.0
15701,71.0,7.9,M,2002.0
15704,77.0,7.3,E,2009.0
15706,52.0,,E,2002.0
15710,76.0,8.2,E10+,2015.0
15711,70.0,,E,2007.0
15715,57.0,,E,2008.0
15717,58.0,,E,2001.0
15719,,,E,2010.0
15720,60.0,6.8,E10+,2006.0
15727,68.0,,E,2002.0
15729,,7.6,E10+,2013.0
15731,,,E,2005.0
15736,60.0,7.6,E,2011.0
15738,,,T,2012.0
15746,52.0,,T,2006.0
15748,,,,2016.0
15749,,,E10+,2008.0
15750,,8.0,T,2015.0
15752,62.0,,E10+,2007.0
15754,53.0,7.6,T,2005.0
15755,73.0,,E,2002.0
15758,48.0,3.7,T,2003.0
15759,59.0,,E,2002.0
15762,,4.4,E10+,2014.0
15764,39.0,,E,2008.0
15765,79.0,6.7,E,2009.0
15766,,,E,2010.0
15769,70.0,,T,2003.0
15771,50.0,5.7,E,2003.0
15772,,,T,2008.0
15778,91.0,8.2,M,2012.0
15780,77.0,8.1,T,2008.0
15784,86.0,8.2,E,2007.0
15786,,,T,2005.0
15789,39.0,,E,2008.0
15790,78.0,7.4,M,2016.0
15792,,,E,2004.0
15798,,,E,2013.0
15799,,,E,2007.0
15800,,,T,2010.0
15803,65.0,,,
15806,,,T,2012.0
15816,45.0,2.0,M,2005.0
15819,63.0,7.6,T,2006.0
15822,70.0,8.7,E,2007.0
15823,,,,2017.0
15833,53.0,6.5,M,2013.0
15835,39.0,,E,2008.0
15836,72.0,7.4,M,2013.0
15841,,,T,2014.0
15844,,6.3,,
15846,82.0,8.9,M,
15848,50.0,,E10+,2009.0
15850,76.0,,T,2003.0
15852,62.0,,E,2001.0
15854,44.0,,E,
15857,76.0,7.6,M,2010.0
15859,73.0,,E,2006.0
15861,,,E,2009.0
15862,36.0,,E,2010.0
15863,59.0,9.0,M,2004.0
15864,,,T,2016.0
15865,74.0,7.0,E,2008.0
15872,55.0,3.9,E,2011.0
15875,,7.2,E,2002.0
15879,61.0,6.5,E10+,2005.0
15880,38.0,,E,2013.0
15885,,,E,2008.0
15887,61.0,7.0,E,2008.0
15888,66.0,,E,2002.0
15891,,,,2016.0
15894,59.0,,E,2002.0
15895,64.0,8.0,E,2002.0
15896,75.0,6.9,E,2009.0
15897,71.0,7.1,T,2009.0
15898,68.0,,E,2009.0
15901,62.0,6.3,E10+,2007.0
15904,77.0,6.7,E,2005.0
15906,60.0,,E,2006.0
15907,59.0,,T,2004.0
15908,65.0,,E,2007.0
15913,,,E,2008.0
15919,26.0,4.5,E,2007.0
15920,70.0,6.0,,2010.0
15922,57.0,,E,2006.0
15924,60.0,,E10+,2010.0
15925,31.0,,E,2007.0
15926,72.0,6.5,M,2008.0
15927,77.0,6.6,E,2010.0
15928,56.0,,E,2008.0
15931,71.0,8.7,E,2007.0
15934,72.0,7.9,T,2016.0
15935,66.0,6.5,T,2006.0
15937,,,T,2009.0
15940,,,E,2011.0
15944,74.0,7.5,E,2005.0
15950,66.0,,T,2009.0
15956,70.0,6.1,E10+,2005.0
15957,56.0,,T,2009.0
15959,76.0,,E,2003.0
15963,40.0,,T,2004.0
15966,50.0,9.0,T,2003.0
15968,69.0,6.7,,
15969,69.0,7.7,T,2007.0
15970,60.0,7.4,M,2015.0
15972,49.0,4.5,,
15973,46.0,,E,2010.0
15979,,,E,2007.0
15982,70.0,8.2,,2010.0
15983,64.0,,T,2004.0
15985,64.0,7.4,T,2012.0
15987,,,T,2004.0
15990,,,E10+,2016.0
15991,,,E,2015.0
15992,,8.4,T,2011.0
15993,70.0,7.9,T,2016.0
15994,70.0,7.9,T,2016.0
15999,,,E,2006.0
16000,,,E,2011.0
16001,,8.1,E,2013.0
16002,,,,2017.0
16004,,,E10+,2012.0
16010,65.0,5.6,E10+,2014.0
16013,,,,2016.0
16014,68.0,,E,2002.0
16015,,6.5,T,2016.0
16016,,7.9,E10+,2016.0
16017,,,E,2009.0
16020,,,E,2009.0
16027,84.0,8.2,E,2001.0
16029,76.0,7.6,E,2007.0
16035,77.0,8.4,E,2016.0
16036,64.0,2.0,T,2010.0
16040,61.0,7.0,E,2008.0
16042,,,E,2006.0
16044,,,E,2013.0
16045,,5.2,E,2013.0
16048,71.0,8.7,E,2007.0
16049,48.0,7.8,E,2004.0
16053,35.0,,E10+,2006.0
16055,59.0,8.0,E,2008.0
16058,67.0,,E,2004.0
16060,89.0,10.0,E,2005.0
16061,,,E,2011.0
16063,78.0,8.6,E10+,2008.0
16065,72.0,6.5,M,2008.0
16067,,,E10+,2008.0
16077,42.0,7.6,E,2004.0
16081,63.0,7.6,T,2006.0
16086,78.0,8.8,E10+,2009.0
16091,55.0,6.7,T,2004.0
16092,72.0,8.0,T,2002.0
16093,,,E,2009.0
16095,22.0,2.6,,
16096,68.0,7.0,E,2006.0
16100,,5.1,E,2015.0
16101,71.0,8.7,E,2007.0
16102,90.0,8.0,T,2006.0
16108,62.0,3.0,E,2006.0
16117,50.0,6.0,E10+,2012.0
16118,63.0,7.6,T,2006.0
16119,,,E,2004.0
16124,70.0,6.0,E,2015.0
16130,48.0,,T,2006.0
16131,,,E,2012.0
16134,72.0,,E,2004.0
16136,80.0,7.3,T,2015.0
16137,70.0,7.5,,
16138,83.0,6.6,T,2011.0
16140,,,M,2016.0
16142,,,E,2015.0
16147,57.0,,E10+,2006.0
16150,,,T,2009.0
16151,72.0,8.7,E,2002.0
16152,,6.8,E,2006.0
16157,26.0,2.9,T,2003.0
16164,,,E,2005.0
16165,,,E,2008.0
16169,,,E,2005.0
16170,32.0,5.0,E,2008.0
16172,,,E,2010.0
16174,,,E,2012.0
16176,,,E,2008.0
16177,33.0,6.5,E10+,2011.0
16178,58.0,8.0,E,2002.0
16180,65.0,,,
16182,,,T,2016.0
16184,,,,2016.0
16186,,7.6,E,2004.0
16195,,,E,2008.0
16196,39.0,,E,2008.0
16197,,,,2014.0
16200,,,E10+,2009.0
16202,82.0,2.9,,2009.0
16214,,,E10+,2010.0
16217,77.0,8.6,,2011.0
16222,71.0,7.5,E10+,2010.0
16224,47.0,,T,2008.0
16225,66.0,7.5,M,2013.0
16228,,,E10+,2014.0
16235,94.0,8.8,T,2000.0
16237,,,E,2002.0
16238,,,,2016.0
16239,63.0,,T,2003.0
16241,,5.9,E10+,2015.0
16242,60.0,,E,2009.0
16243,,,E10+,2010.0
16244,39.0,,E,2008.0
16245,,4.0,E,2004.0
16246,39.0,,E,2008.0
16248,,,T,2016.0
16249,52.0,5.7,T,2007.0
16251,77.0,8.9,M,2008.0
16253,,,E,2006.0
16254,,,E,2009.0
16259,48.0,,T,2004.0
16263,70.0,0.7,E,2005.0
16267,,,T,2016.0
16268,,,E10+,2011.0
16269,86.0,8.8,E10+,2009.0
16274,72.0,6.5,M,2008.0
16277,86.0,8.2,E10+,2015.0
16282,70.0,,T,2008.0
16285,,,E,2010.0
16288,,,E10+,2009.0
16290,56.0,,T,2005.0
16293,67.0,8.3,M,2010.0
16294,58.0,7.5,E10+,2014.0
16295,89.0,8.7,,
16300,,1.2,E,2015.0
16301,,,T,2015.0
16302,84.0,8.7,T,
16304,65.0,,E,2003.0
16309,78.0,7.0,E10+,2007.0
16312,,,E,2015.0
16315,71.0,8.7,E,2007.0
16318,23.0,,E,2004.0
16320,,8.7,T,2010.0
16321,85.0,8.4,M,2013.0
16324,65.0,8.8,T,2010.0
16328,37.0,,E,2008.0
16329,,,M,
16330,,,E,2016.0
16332,52.0,6.4,E10+,2006.0
16333,,,E,2008.0
16334,72.0,6.6,E,2012.0
16337,71.0,7.1,,2013.0
16339,52.0,,E,2001.0
16345,64.0,7.3,E,2014.0
16355,70.0,7.2,E10+,2014.0
16359,,,,2012.0
16361,51.0,5.4,E10+,2009.0
16363,64.0,,E10+,2008.0
16364,,,T,2016.0
16369,71.0,8.6,E,2005.0
16379,,,E,2008.0
16381,58.0,8.8,T,2006.0
16383,68.0,,T,2007.0
16386,76.0,,T,2004.0
16389,71.0,8.5,E,2004.0
16390,79.0,8.4,E10+,2013.0
16394,,,E10+,2007.0
16401,87.0,9.0,E,2009.0
16404,,,E,2005.0
16405,69.0,6.5,T,2003.0
16408,46.0,,T,2003.0
16409,63.0,,E,2003.0
16415,72.0,7.6,E10+,2009.0
16421,,,E,2006.0
16422,72.0,5.3,E10+,2007.0
16424,87.0,8.3,E,2002.0
16425,57.0,5.3,T,2004.0
16426,69.0,7.9,E10+,2008.0
16428,52.0,2.4,E,2016.0
16431,,,E,2005.0
16432,,,E,2009.0
16435,47.0,5.4,M,2008.0
16436,49.0,,E,2003.0
16437,60.0,,E,2009.0
16439,37.0,,E,2006.0
16440,,,E,2009.0
16442,44.0,,T,2003.0
16447,57.0,8.4,E,2001.0
16448,59.0,6.7,M,2012.0
16449,,6.0,E,2007.0
16450,,4.5,E,2013.0
16452,78.0,,E10+,2006.0
16453,71.0,7.1,,2015.0
16456,,,,2015.0
16457,55.0,,E,2006.0
16458,,6.5,M,2014.0
16460,,6.2,T,2013.0
16468,91.0,9.0,M,1996.0
16470,42.0,,E,2002.0
16471,54.0,,,2009.0
16474,57.0,,E,
16478,,,E10+,2016.0
16480,73.0,6.8,E10+,2008.0
16485,,,T,2008.0
16487,75.0,8.0,T,2002.0
16492,72.0,7.5,E,2007.0
16493,35.0,,E10+,2007.0
16494,,,E,2011.0
16496,70.0,7.9,T,2016.0
16500,74.0,7.5,,2016.0
16504,,3.1,E10+,2014.0
16505,66.0,7.0,E,2009.0
16506,77.0,7.7,M,2006.0
16508,,,E,2017.0
16512,87.0,7.1,,2004.0
16513,56.0,,E,2007.0
16515,50.0,6.2,T,2007.0
16516,55.0,5.8,T,2006.0
16518,,,E,2015.0
16521,,,E,2002.0
16522,55.0,5.4,T,2005.0
16533,,7.1,E,2015.0
16534,,,E,2010.0
16538,65.0,7.4,T,2013.0
16539,,9.0,E,1998.0
16544,,6.3,T,2016.0
16547,,7.5,E,2014.0
16551,88.0,10.0,E,2007.0
16552,70.0,6.0,T,2014.0
16553,,,E,2014.0
16554,,,E,2015.0
16558,73.0,7.5,T,2014.0
16560,66.0,7.8,E10+,2012.0
16562,,,T,2011.0
16568,,,E,2007.0
16574,,,E,2008.0
16576,77.0,8.6,,2011.0
16585,70.0,8.3,E,2016.0
16589,57.0,8.0,E,2008.0
16590,,,M,2016.0
16595,53.0,5.8,E10+,2014.0
16599,,10.0,E,2014.0
16600,68.0,,E,2001.0
16602,75.0,8.0,T,2010.0
16605,67.0,7.4,E,2004.0
16608,76.0,7.6,E,2016.0
16615,,,E,2012.0
16616,,,E,2008.0
16617,81.0,8.8,T,2004.0
16619,76.0,8.6,T,2009.0
16621,81.0,7.9,T,2012.0
16622,71.0,9.0,,
16624,80.0,7.3,T,2000.0
16626,,,T,2011.0
16628,55.0,6.1,T,2011.0
16631,57.0,5.4,T,2014.0
16632,,,E,2011.0
16634,,,E,2011.0
16636,,7.5,E,2006.0
16638,,,E,2014.0
16641,64.0,,E10+,2008.0
16643,,6.6,E,2016.0
16645,72.0,6.2,M,2015.0
16647,90.0,8.6,M,2011.0
16648,77.0,7.4,E,2013.0
16651,59.0,7.3,M,2008.0
16653,71.0,7.1,E,2011.0
16654,,5.1,E10+,2013.0
16656,,,E,2008.0
16658,,7.1,E,2010.0
16660,87.0,,M,
16661,,,E,2006.0
16669,72.0,,T,2006.0
16670,47.0,5.4,M,2008.0
16672,,,M,2016.0
16675,31.0,,E,2007.0
16676,48.0,,E,2011.0
16683,47.0,5.4,M,2008.0
16685,65.0,7.0,E10+,2009.0
16693,58.0,,E,2000.0
16694,94.0,9.2,E,1996.0
16695,67.0,,E,2001.0
16697,53.0,,E,2003.0
16698,48.0,,E,2008.0
16700,71.0,5.7,E10+,2007.0
16704,,,E,2008.0
16705,63.0,5.8,,2010.0
16706,,,T,2003.0
16709,,,E10+,2008.0
16710,,8.0,T,2014.0
16711,72.0,8.2,E,2007.0
16713,,,E,2003.0
